# Logfile created on 2018-01-29 09:45:31 +0100 by logger.rb/54362
I, [2018-01-29T09:45:31.956347 #29979]  INFO -- : lab.rism: Size of collection --> 2346
I, [2018-01-29T09:46:06.289654 #29979]  INFO -- : lab.rism: 450304371: =240  10$aDuets (instr$k)$mguit (2)$04039417 --> Duets (instr. )
I, [2018-01-29T09:46:06.361826 #29979]  INFO -- : lab.rism: 450304372: =240  10$aDuets (instr$k)$mguit (2)$04039417 --> Duets (instr. )
I, [2018-01-29T09:46:06.536755 #29979]  INFO -- : lab.rism: 450304668: =240  10$aFaust$kGrande Fantasia$mguit$rG$03902840 --> Faust. Grande Fantasia
I, [2018-01-29T09:46:06.853424 #29979]  INFO -- : lab.rism: 450306071: =240  10$aSi pour aimer et desirer$kArr.$morg$04020589 --> Si pour aimer et desirer. Arr.
I, [2018-01-29T09:46:07.003422 #29979]  INFO -- : lab.rism: 451503624: =240  10$aKönig Friedrich II$kvon Danmark in Ditmarsen$mCoro$04089857 --> König Friedrich II. von Danmark in Ditmarsen
I, [2018-01-29T09:46:07.164732 #29979]  INFO -- : lab.rism: 451503625: =240  10$aKönig Friedrich II$kvon Danmark in Ditmarsen$mCoro$04089857 --> König Friedrich II. von Danmark in Ditmarsen
I, [2018-01-29T09:46:07.428546 #29979]  INFO -- : lab.rism: 452006430: =240  10$aMorgengesang an F$kSchiller$mCoro maschile, orch$rD|b$04019251 --> Morgengesang an F. Schiller
I, [2018-01-29T09:46:07.778391 #29979]  INFO -- : lab.rism: 452010141: =240  10$aDon Chisciotte in Sierra Morena$kArr.$04032580 --> Don Chisciotte in Sierra Morena. Arr.
I, [2018-01-29T09:46:07.936801 #29979]  INFO -- : lab.rism: 452011772: =240  10$aMein hertzigs K$kerkenn mein schmertz$mV (4)$04199907 --> Mein hertzigs K. erkenn mein schmertz
I, [2018-01-29T09:46:08.195381 #29979]  INFO -- : lab.rism: 452014378: =240  10$aSuites$kArr.$mcemb$rd$03900138 --> Suites. Arr.
I, [2018-01-29T09:46:08.370488 #29979]  INFO -- : lab.rism: 452014379: =240  10$aSuites$kArr.$mcemb$rB|b$03900138 --> Suites. Arr.
I, [2018-01-29T09:46:08.606664 #29979]  INFO -- : lab.rism: 452019626: =240  10$aSpanish overture No$k1$morch$rE|b$04098909 --> Spanish overture No. 1
I, [2018-01-29T09:46:08.789847 #29979]  INFO -- : lab.rism: 452020036: =240  10$aRossiniana No$k3$mguit$04320564 --> Rossiniana No. 3
I, [2018-01-29T09:46:08.953724 #29979]  INFO -- : lab.rism: 452028312: =240  10$aÖffnet euch ihr frohen Augen$kFragment$mV (4), Coro, orch$rD$04232402 --> Öffnet euch ihr frohen Augen. Fragment
I, [2018-01-29T09:46:09.181716 #29979]  INFO -- : lab.rism: 452028313: =240  10$aAch Golgatha$kFragment$mCoro, orch$rb$04232414 --> Ach Golgatha. Fragment
I, [2018-01-29T09:46:09.314977 #29979]  INFO -- : lab.rism: 452028314: =240  10$aWeinst bei seinen Schmerzen$kFragment$mS, orch$rd$04232415 --> Weinst bei seinen Schmerzen. Fragment
I, [2018-01-29T09:46:09.573531 #29979]  INFO -- : lab.rism: 452028679: =240  10$aErforsche mich Gott$kArr.$mCoro (2), orch, org$rg$04142322 --> Erforsche mich Gott. Arr.
I, [2018-01-29T09:46:09.831725 #29979]  INFO -- : lab.rism: 452503872: =240  10$aConcertos$kArr.$mfl, strings$nHelB 425$rd$03900213 --> Concertos. Arr.
I, [2018-01-29T09:46:10.114611 #29979]  INFO -- : lab.rism: 452507426: =240  10$aGiulio Sabino$kArr.$03915990 --> Giulio Sabino. Arr.
I, [2018-01-29T09:46:10.270485 #29979]  INFO -- : lab.rism: 452507429: =240  10$aGiulio Sabino$kArr.$03915990 --> Giulio Sabino. Arr.
I, [2018-01-29T09:46:10.398613 #29979]  INFO -- : lab.rism: 452510458: =240  10$aLa Plainte d'amour$kArr.$mV, pf$rE|b$04050064 --> La Plainte d'amour. Arr.
I, [2018-01-29T09:46:10.829133 #29979]  INFO -- : lab.rism: 453003815: =240  10$aSiegesfeier des 18$kJuni$mCoro maschile$rB|b$04170628 --> Siegesfeier des 18. Juni
I, [2018-01-29T09:46:11.115391 #29979]  INFO -- : lab.rism: 453006856: =240  10$aZu Bismarcks 70$kGeburtstag$mV, Coro, pf$rA|b$04175464 --> Zu Bismarcks 70. Geburtstag
I, [2018-01-29T09:46:11.237430 #29979]  INFO -- : lab.rism: 453006857: =240  10$aZu Bismarcks 70$kGeburtstag$mV, pf$rB|b$04175464 --> Zu Bismarcks 70. Geburtstag
I, [2018-01-29T09:46:11.362504 #29979]  INFO -- : lab.rism: 453006858: =240  10$aZum 9$kMärz 1888$mV, pf$rb|b$03916661 --> Zum 9. März 1888
I, [2018-01-29T09:46:11.637518 #29979]  INFO -- : lab.rism: 453009929: =240  10$aResponsorien zum Trauergottesdienst für S$kM. König Otto I.$mCoro$rg$04258696 --> Responsorien zum Trauergottesdienst für S. M. König Otto I.
I, [2018-01-29T09:46:11.782028 #29979]  INFO -- : lab.rism: 453010329: =240  10$aGlückwunsch zum 23$kMärz 1847$mpf$rB|b$04200520 --> Glückwunsch zum 23. März 1847
I, [2018-01-29T09:46:12.004331 #29979]  INFO -- : lab.rism: 453450082: =240  10$aCantate Domino canticum novum (Arr$k)$mT, Coro, orch$rG$04150353 --> Cantate Domino canticum novum (Arr. )
I, [2018-01-29T09:46:12.295874 #29979]  INFO -- : lab.rism: 453450088: =240  10$aLaudate Dominum (Arr$k)$mS, Coro, org, orch$rB|b$04061629 --> Laudate Dominum (Arr. )
I, [2018-01-29T09:46:12.746032 #29979]  INFO -- : lab.rism: 453451001: =240  10$aSperent in te in C-Dur op$k4$mCoro, orch$rC   C-Dur$04084200 --> Sperent in te in C-Dur op. 4
I, [2018-01-29T09:46:12.971028 #29979]  INFO -- : lab.rism: 453500380: =240  10$aLa finta cameriera$kExerpts$mV (4), orch$03940964 --> La finta cameriera. Exerpts
I, [2018-01-29T09:46:13.173722 #29979]  INFO -- : lab.rism: 453501155: =240  10$a500$k000 Teufel$mV (11), Coro, orch$04298374 --> 500. 000 Teufel
I, [2018-01-29T09:46:13.340461 #29979]  INFO -- : lab.rism: 453501392: =240  10$aQuartets (instr$k)$mrecorder, ob, vla da gamba, cemb$04032222 --> Quartets (instr. )
I, [2018-01-29T09:46:13.654440 #29979]  INFO -- : lab.rism: 453501393: =240  10$aElegies (instr$k/voc.)$mb-cl, pf$04211055 --> Elegies (instr. /voc.)
I, [2018-01-29T09:46:13.798818 #29979]  INFO -- : lab.rism: 453501402: =240  10$aLieder nach J$kW. v. Goethe$mV, pf$04223947 --> Lieder nach J. W. v. Goethe
I, [2018-01-29T09:46:13.907251 #29979]  INFO -- : lab.rism: 453501403: =240  10$aLieder nach J$kW. v. Goethe$mV, pf$04223947 --> Lieder nach J. W. v. Goethe
I, [2018-01-29T09:46:13.996037 #29979]  INFO -- : lab.rism: 453501404: =240  10$aLieder nach J$kW. v. Goethe$mT, pf$04223947 --> Lieder nach J. W. v. Goethe
I, [2018-01-29T09:46:14.087767 #29979]  INFO -- : lab.rism: 453501406: =240  10$aLieder nach J$kW. v. Goethe$mV, pf$04223947 --> Lieder nach J. W. v. Goethe
I, [2018-01-29T09:46:14.286581 #29979]  INFO -- : lab.rism: 453501420: =240  10$aQuintets (instr$k)$mwinds$04158875 --> Quintets (instr. )
I, [2018-01-29T09:46:14.440745 #29979]  INFO -- : lab.rism: 453501421: =240  10$aQuintets (instr$k)$mwinds$04158875 --> Quintets (instr. )
I, [2018-01-29T09:46:14.623987 #29979]  INFO -- : lab.rism: 453501422: =240  10$aQuintets (instr$k)$mwinds$04158875 --> Quintets (instr. )
I, [2018-01-29T09:46:14.740583 #29979]  INFO -- : lab.rism: 453501436: =240  10$aTrios (instr$k)$mvl, vlc, pf$03997633 --> Trios (instr. )
I, [2018-01-29T09:46:14.812841 #29979]  INFO -- : lab.rism: 453501456: =240  10$aTrios (instr$k)$mvl, vlc, pf$03997633 --> Trios (instr. )
I, [2018-01-29T09:46:14.923984 #29979]  INFO -- : lab.rism: 453501482: =240  10$aQuartets (instr$k)$mvl (2), vla, vlc$04032222 --> Quartets (instr. )
I, [2018-01-29T09:46:15.057181 #29979]  INFO -- : lab.rism: 453501483: =240  10$aTrios (instr$k)$mvl, vla, vlc$03997633 --> Trios (instr. )
I, [2018-01-29T09:46:15.257405 #29979]  INFO -- : lab.rism: 453501486: =240  10$aDuets (instr$k)$mvl (2)$04039417 --> Duets (instr. )
I, [2018-01-29T09:46:15.399022 #29979]  INFO -- : lab.rism: 453501494: =240  10$aVariation über die Gavotte KV 300 von W$kA. Mozart$mi (X)$04039161 --> Variation über die Gavotte KV 300 von W. A. Mozart
I, [2018-01-29T09:46:15.629747 #29979]  INFO -- : lab.rism: 453501495: =240  10$aVariation über die Gavotte KV 300 von W$kA. Mozart$morch$04039161 --> Variation über die Gavotte KV 300 von W. A. Mozart
I, [2018-01-29T09:46:15.724103 #29979]  INFO -- : lab.rism: 453501708: =240  10$aOctets (instr$k)$mvl (3), vla (2), vlc (2), b$04214846 --> Octets (instr. )
I, [2018-01-29T09:46:15.829676 #29979]  INFO -- : lab.rism: 453501772: =240  10$aVariation über die Gavotte KV 300 von W$kA. Mozart$mi (X)$04039161 --> Variation über die Gavotte KV 300 von W. A. Mozart
I, [2018-01-29T09:46:15.899055 #29979]  INFO -- : lab.rism: 453501799: =240  10$aDuets (instr$k)$mvl (2)$04039417 --> Duets (instr. )
I, [2018-01-29T09:46:16.038060 #29979]  INFO -- : lab.rism: 453502152: =240  10$aQuartets (instr$k)$mrecorder, ob, vla da gamba, cemb$04032222 --> Quartets (instr. )
I, [2018-01-29T09:46:16.224290 #29979]  INFO -- : lab.rism: 453502153: =240  10$aQuintets (instr$k)$mwinds$04158875 --> Quintets (instr. )
I, [2018-01-29T09:46:16.363150 #29979]  INFO -- : lab.rism: 454006716: =240  10$aSargino$kExerpts$morch$rD$03901748 --> Sargino. Exerpts
I, [2018-01-29T09:46:17.174338 #29979]  INFO -- : lab.rism: 454503629: =240  10$aZum 19$kMai 1891$mCoro femminile$rF$03915693 --> Zum 19. Mai 1891
I, [2018-01-29T09:46:17.365850 #29979]  INFO -- : lab.rism: 454503631: =240  10$aZum 3$kMai$mCoro$rA|b$04006468 --> Zum 3. Mai
I, [2018-01-29T09:46:17.905264 #29979]  INFO -- : lab.rism: 455024514: =240  10$aSargino$kExerpts$mV (2), orch$03901748 --> Sargino. Exerpts
I, [2018-01-29T09:46:18.996802 #29979]  INFO -- : lab.rism: 455025016: =240  10$aWarnung an die junge Schauspielerin J$kF.Ch. B.$mV, pf$rA$03934636 --> Warnung an die junge Schauspielerin J. F.Ch. B.
I, [2018-01-29T09:46:19.724185 #29979]  INFO -- : lab.rism: 455027754: =240  10$aArmida$kExcperts$mS (2), strings$03900829 --> Armida. Excperts
I, [2018-01-29T09:46:19.882483 #29979]  INFO -- : lab.rism: 455028561: =240  10$aValse de L$kVenzano$mpf$rD$04206590 --> Valse de L. Venzano
I, [2018-01-29T09:46:19.999146 #29979]  INFO -- : lab.rism: 455029528: =240  10$aDer 137$kPsalm$mCoro maschile$rC$04224974 --> Der 137. Psalm
I, [2018-01-29T09:46:20.182537 #29979]  INFO -- : lab.rism: 455029530: =240  10$aDer 23$kPsalm$mCoro maschile$rA$04189532 --> Der 23. Psalm
I, [2018-01-29T09:46:20.315883 #29979]  INFO -- : lab.rism: 455030159: =240  10$aSt$kHeinrichslied$mV, pf$rF$03955754 --> St. Heinrichslied
I, [2018-01-29T09:46:20.649353 #29979]  INFO -- : lab.rism: 455031695: =240  10$aSt$kJosephs-Lied$mCoro$rG$03955754 --> St. Josephs-Lied
I, [2018-01-29T09:46:20.799247 #29979]  INFO -- : lab.rism: 455031729: =240  10$aSt$kMaurus-Lied$mV, Coro, org$rG$03955754 --> St. Maurus-Lied
I, [2018-01-29T09:46:20.907530 #29979]  INFO -- : lab.rism: 455031730: =240  10$aSt$kMaurus-Gruß$mCoro maschile$rG$03955754 --> St. Maurus-Gruß
I, [2018-01-29T09:46:20.982512 #29979]  INFO -- : lab.rism: 455032130: =240  10$aSt$kCatharina$mV (2)$rG$03955754 --> St. Catharina
I, [2018-01-29T09:46:21.188539 #29979]  INFO -- : lab.rism: 455034556: =240  10$aDivertimentos$kExerpts$mpf$nWeiV 14b.2$03900663 --> Divertimentos. Exerpts
I, [2018-01-29T09:46:21.571964 #29979]  INFO -- : lab.rism: 455037974: =240  10$aDer 34$kPsalm$mV (4), Coro$rc$03926216 --> Der 34. Psalm
I, [2018-01-29T09:46:22.066726 #29979]  INFO -- : lab.rism: 456010791: =240  10$aPer l'anniversario della nascità de S$kA. E. Massimiliano Emanuele$mV (2), Coro, strings, ob (2)$04284812 --> Per l'anniversario della nascità de S. A. E. Massimiliano Emanuele
I, [2018-01-29T09:46:22.296856 #29979]  INFO -- : lab.rism: 456016257: =240  10$a2 Etuden aus dem II$kTeil der Gitarre-Schule$mguit$04212506 --> 2 Etuden aus dem II. Teil der Gitarre-Schule
I, [2018-01-29T09:46:22.649460 #29979]  INFO -- : lab.rism: 456016973: =240  10$aDer große Kalender$kNeufassung 1970$04211203 --> Der große Kalender. Neufassung 1970
I, [2018-01-29T09:46:22.849404 #29979]  INFO -- : lab.rism: 456017014: =240  10$aDie Blümelein sie schlafen$kVar.$mi, pf$03933165 --> Die Blümelein sie schlafen. Var.
I, [2018-01-29T09:46:22.949384 #29979]  INFO -- : lab.rism: 456017040: =240  10$aElegies (instr$k/voc.)$ma-saxofono, pf$04211055 --> Elegies (instr. /voc.)
I, [2018-01-29T09:46:23.157610 #29979]  INFO -- : lab.rism: 456017222: =240  10$aÜberstehen und Hoffen$kArr.$04265238 --> Überstehen und Hoffen. Arr.
I, [2018-01-29T09:46:23.346796 #29979]  INFO -- : lab.rism: 456080067: =240  10$aAlbumblatt für Vreni zum 13$kGeburtstag$mpf$04209632 --> Albumblatt für Vreni zum 13. Geburtstag
I, [2018-01-29T09:46:23.472022 #29979]  INFO -- : lab.rism: 456080068: =240  10$aAlbumblatt für Vreni zum 13$kGeburtstag$mpf$04209632 --> Albumblatt für Vreni zum 13. Geburtstag
I, [2018-01-29T09:46:23.932717 #29979]  INFO -- : lab.rism: 456080303: =240  10$aEs flog ein Vöglein leise$kArr.$mV, vl (vlc), pf$04208716 --> Es flog ein Vöglein leise. Arr.
I, [2018-01-29T09:46:24.109031 #29979]  INFO -- : lab.rism: 456080468: =240  10$aIn festo Annuntiationis B$kM. V.$morg$04208008 --> In festo Annuntiationis B. M. V.
I, [2018-01-29T09:46:24.207788 #29979]  INFO -- : lab.rism: 456080872: =240  10$aFestliche Morgenmusik für Werner Reinhart zu seinem 60$kGeburtstag$morch$04032571 --> Festliche Morgenmusik für Werner Reinhart zu seinem 60. Geburtstag
I, [2018-01-29T09:46:24.408327 #29979]  INFO -- : lab.rism: 456080930: =240  10$aDer 130$kPsalm$mS, Coro$re|b$03905612 --> Der 130. Psalm
I, [2018-01-29T09:46:24.674611 #29979]  INFO -- : lab.rism: 456080931: =240  10$aDer 130$kPsalm$mS, Coro$re|b$03905612 --> Der 130. Psalm
I, [2018-01-29T09:46:24.899470 #29979]  INFO -- : lab.rism: 456081471: =240  10$aSonate 27$kApril 1945$mpf$03928675 --> Sonate 27. April 1945
I, [2018-01-29T09:46:25.133948 #29979]  INFO -- : lab.rism: 456081477: =240  10$aSonate 27$kApril 1945$mpf$03928675 --> Sonate 27. April 1945
I, [2018-01-29T09:46:25.238786 #29979]  INFO -- : lab.rism: 456081478: =240  10$aSonate 27$kApril 1945$mpf$03928675 --> Sonate 27. April 1945
I, [2018-01-29T09:46:25.330543 #29979]  INFO -- : lab.rism: 456081762: =240  10$aZur Grundsteinlegung des k$kMaximilaneums am --ten October 1857$mCoro, orch$04278758 --> Zur Grundsteinlegung des k. Maximilaneums am --ten October 1857
I, [2018-01-29T09:46:25.516552 #29979]  INFO -- : lab.rism: 456081791: =240  10$aSiegesmarsch für den 18$kOktober 1863$morch$rE|b$04176630 --> Siegesmarsch für den 18. Oktober 1863
I, [2018-01-29T09:46:25.763955 #29979]  INFO -- : lab.rism: 456081833: =240  10$aOuvertüre, Chöre u$kSoli zur Cantate von Grillparzer$mV (X), Coro, orch$ra$04196332 --> Ouvertüre, Chöre u. Soli zur Cantate von Grillparzer
I, [2018-01-29T09:46:25.983205 #29979]  INFO -- : lab.rism: 456081864: =240  10$a3 Gesänge von L$kKoch$mCoro$04196304 --> 3 Gesänge von L. Koch
I, [2018-01-29T09:46:26.116514 #29979]  INFO -- : lab.rism: 456081955: =240  10$a12 Lieder von E$kGeibel$mS, pf$nWagL op.111/1$nWagL uL 39$nWagL op.111/10$nWagL op.111/11-12$04195621 --> 12 Lieder von E. Geibel
I, [2018-01-29T09:46:26.199737 #29979]  INFO -- : lab.rism: 456082178: =240  10$aVariazioni sul Menuetto del "Falstaff" di G$kVerdi$mpf$rG$04031866 --> Variazioni sul Menuetto del "Falstaff" di G. Verdi
I, [2018-01-29T09:46:26.366364 #29979]  INFO -- : lab.rism: 456082629: =240  10$aDie 82$kSure des Koran$mA, strings, timp$04192754 --> Die 82. Sure des Koran
I, [2018-01-29T09:46:26.547675 #29979]  INFO -- : lab.rism: 456082641: =240  10$aHymne von A$kW. Heymel$mCoro maschile, pf$rB|b$04137173 --> Hymne von A. W. Heymel
I, [2018-01-29T09:46:27.126071 #29979]  INFO -- : lab.rism: 460001700: =240  10$aSymphonies$kArr.$mfl, strings, pf$rc$03900027 --> Symphonies. Arr.
I, [2018-01-29T09:46:27.374850 #29979]  INFO -- : lab.rism: 460003000: =240  10$aKultischer Tanz der Azteken$kArr.$mpf$03973306 --> Kultischer Tanz der Azteken. Arr.
I, [2018-01-29T09:46:27.641521 #29979]  INFO -- : lab.rism: 460005600: =240  10$aGoya$kArr.$mV, pf$03903157 --> Goya. Arr.
I, [2018-01-29T09:46:27.724778 #29979]  INFO -- : lab.rism: 460006304: =240  10$aAdagios$kSkteches$rE|b$03913001 --> Adagios. Skteches
I, [2018-01-29T09:46:27.855769 #29979]  INFO -- : lab.rism: 460008300: =240  10$aFasching$kArr.$mpf (orch)$rD$04043191 --> Fasching. Arr.
I, [2018-01-29T09:46:28.075010 #29979]  INFO -- : lab.rism: 460008500: =240  10$aSonatas$kArr.$morg$rh$03900185 --> Sonatas. Arr.
I, [2018-01-29T09:46:28.216587 #29979]  INFO -- : lab.rism: 460010801: =240  10$aInteger vitae scelerisque purus$kArr.$mCoro femminile$rC$049581 --> Integer vitae scelerisque purus. Arr.
I, [2018-01-29T09:46:28.656099 #29979]  INFO -- : lab.rism: 460010802: =240  10$aMaurergesang$kArr.$mCoro femminile$rEs$03916359 --> Maurergesang. Arr.
I, [2018-01-29T09:46:28.816556 #29979]  INFO -- : lab.rism: 460011300: =240  10$aMarches$kArr.$mwind orch$03900043 --> Marches. Arr.
I, [2018-01-29T09:46:28.980935 #29979]  INFO -- : lab.rism: 460016501: =240  10$aVom Bauern und den Tauben$kArr.$mCoro$rA$03971910 --> Vom Bauern und den Tauben. Arr.
I, [2018-01-29T09:46:29.099917 #29979]  INFO -- : lab.rism: 460016502: =240  10$aButzemann$kArr.$mS, Coro$rD$03971913 --> Butzemann. Arr.
I, [2018-01-29T09:46:29.250081 #29979]  INFO -- : lab.rism: 460016503: =240  10$aVom listigen Grasmücklein$kArr.$mV (2), Coro$rF$03971916 --> Vom listigen Grasmücklein. Arr.
I, [2018-01-29T09:46:29.544119 #29979]  INFO -- : lab.rism: 460016504: =240  10$aWie das Finklein das Bäuerlein im Scheuerlein besucht$kArr.$mBariton, Coro$rB|b$03971919 --> Wie das Finklein das Bäuerlein im Scheuerlein besucht. Arr.
I, [2018-01-29T09:46:29.808289 #29979]  INFO -- : lab.rism: 460016505: =240  10$aWiegenlied$kArr.$mCoro$rA$03906744 --> Wiegenlied. Arr.
I, [2018-01-29T09:46:29.966743 #29979]  INFO -- : lab.rism: 460017100: =240  10$aFackeltanz$kArr.$mpf$rE|b$03904986 --> Fackeltanz. Arr.
I, [2018-01-29T09:46:30.122684 #29979]  INFO -- : lab.rism: 461000002: =240  10$aRomances$kArr.$mvl, pf$rD$03902431 --> Romances. Arr.
I, [2018-01-29T09:46:30.241771 #29979]  INFO -- : lab.rism: 461000009: =240  10$a48 Etudes doigtées$kLiv. 2$mpf$03969184 --> 48 Etudes doigtées. Liv. 2
I, [2018-01-29T09:46:30.366812 #29979]  INFO -- : lab.rism: 461004001: =240  10$aSonatas$kArr.$mpf$rh$03900185 --> Sonatas. Arr.
I, [2018-01-29T09:46:30.641855 #29979]  INFO -- : lab.rism: 461004002: =240  10$aSonatas$kArr.$mpf$rc$03900185 --> Sonatas. Arr.
I, [2018-01-29T09:46:30.823034 #29979]  INFO -- : lab.rism: 461005500: =240  10$aFantasies$kArr.$mpf 4hands$rf$03901074 --> Fantasies. Arr.
I, [2018-01-29T09:46:30.964777 #29979]  INFO -- : lab.rism: 461006100: =240  10$aGott meine Zuversicht$kArr.$mV (X), Coro, orch.$rA|b$03901786 --> Gott meine Zuversicht. Arr.
I, [2018-01-29T09:46:31.166832 #29979]  INFO -- : lab.rism: 461008700: =240  10$aNous venons en ces lieux$kArr.$mB, pf$04190100 --> Nous venons en ces lieux. Arr.
I, [2018-01-29T09:46:31.375219 #29979]  INFO -- : lab.rism: 461009201: =240  10$aAthalie$kArr.$mV (X), pf$03913386 --> Athalie. Arr.
I, [2018-01-29T09:46:31.666758 #29979]  INFO -- : lab.rism: 461011200: =240  10$aMarches$kArr.$mpf 4hands$rd$03900043 --> Marches. Arr.
I, [2018-01-29T09:46:31.817159 #29979]  INFO -- : lab.rism: 461012800: =240  10$aConcertinos$kArr.$mpf (2)$03904444 --> Concertinos. Arr.
I, [2018-01-29T09:46:32.008928 #29979]  INFO -- : lab.rism: 461018700: =240  10$aDer Freischütz$kArr.$nJ 277$03900349 --> Der Freischütz. Arr.
I, [2018-01-29T09:46:32.225289 #29979]  INFO -- : lab.rism: 462017200: =240  10$aFestgesang an die Künstler$kArr.$mV (4), Coro maschile, pf$rB|b$04200221 --> Festgesang an die Künstler. Arr.
I, [2018-01-29T09:46:32.342100 #29979]  INFO -- : lab.rism: 462104002: =240  10$aLe Tableau de Mariage$kArr.$mV (X), pf (orch)$04192282 --> Le Tableau de Mariage. Arr.
I, [2018-01-29T09:46:32.739902 #29979]  INFO -- : lab.rism: 463029701: =240  10$aSonatas$kArr.$mvlc, b$rD$03900185 --> Sonatas. Arr.
I, [2018-01-29T09:46:32.941966 #29979]  INFO -- : lab.rism: 463308800: =240  10$aPotpourris$kArr.$mpf (2)$rE|b$03903147 --> Potpourris. Arr.
I, [2018-01-29T09:46:33.125504 #29979]  INFO -- : lab.rism: 463309000: =240  10$aSymphonies$kArr.$mpf 4hands$rD$03900027 --> Symphonies. Arr.
I, [2018-01-29T09:46:34.283837 #29979]  INFO -- : lab.rism: 463313300: =240  10$aVariations$kArr.$nKV Anh. C 26.02$rC$03900139 --> Variations. Arr.
I, [2018-01-29T09:46:35.219662 #29979]  INFO -- : lab.rism: 463638000: =240  10$aSinfonias$kArr.$mvlc, b$rD$03943977 --> Sinfonias. Arr.
I, [2018-01-29T09:46:35.782666 #29979]  INFO -- : lab.rism: 464000036: =240  10$aVater unser$kArr.$mV (4), Coro, pf$rC$03900321 --> Vater unser. Arr.
I, [2018-01-29T09:46:35.917093 #29979]  INFO -- : lab.rism: 464000053: =240  10$aSturm und Frieden$kArr.$mV, pf$rg$04212551 --> Sturm und Frieden. Arr.
I, [2018-01-29T09:46:36.058929 #29979]  INFO -- : lab.rism: 464000064: =240  10$aAkademische Festouvertüre$kArr.$mpf 4hands$rC$04142328 --> Akademische Festouvertüre. Arr.
I, [2018-01-29T09:46:36.167114 #29979]  INFO -- : lab.rism: 464000097: =240  10$aNormannenzug$kArr.$mCoro maschile, pf$rf|x$03916393 --> Normannenzug. Arr.
I, [2018-01-29T09:46:36.367213 #29979]  INFO -- : lab.rism: 464000336: =240  10$aMusik zu Andreas Hofer$kArr.$mV (2), Coro maschile, pf$rB|b$04235931 --> Musik zu Andreas Hofer. Arr.
I, [2018-01-29T09:46:36.690989 #29979]  INFO -- : lab.rism: 464000442: =240  10$aMisero cor piagato$kArr.$mS, pf$rB|b$03974645 --> Misero cor piagato. Arr.
I, [2018-01-29T09:46:36.832534 #29979]  INFO -- : lab.rism: 464000453: =240  10$aSerenade$kArr.$mvl, pf$rF$03901788 --> Serenade. Arr.
I, [2018-01-29T09:46:36.949151 #29979]  INFO -- : lab.rism: 464000484: =240  10$aMedea$kArr.$mSprechstimme (X), strings$03909056 --> Medea. Arr.
I, [2018-01-29T09:46:37.134079 #29979]  INFO -- : lab.rism: 464000533: =240  10$aDie Parole$kArr.$mV (X), pf$04019904 --> Die Parole. Arr.
I, [2018-01-29T09:46:37.332907 #29979]  INFO -- : lab.rism: 464000579: =240  10$aHymns$kArr.$morg$rD$03902257 --> Hymns. Arr.
