ID,Incipitnr,PIKaDo 823,PIKaDo 824
452022003, 1.2.1, 6/8;3/4;6/8, 
452022963, 1.1.2, c/;3/4, 
452023663, 1.2.1, c/;3/1, 0
452023805, 1.1.1, c;3/1, 0
452023805, 1.2.1, c;3/1, 0
452024287, 1.1.1, 3/4;c, 
452024294, 1.1.1, 3/4;c/, 
452024295, 1.1.1, 3/4;c/, 
452025497, 1.1.1, c;6/8, 
452025632, 1.6.1, 3/4;c, 
452025998, 1.2.1, 3/8;c, 
452502162, 1.3.1, c;c, 
452503848, 1.1.1, c;12/8, 
452504362, 1.3.1, 3/2;c, 
452504366, 1.4.1, 3/4;c, 
452504399, 1.1.1, c;3/4, 
452504730, 1.5.1, c/;3/1, 0;0
452504731, 1.5.1, c/;3/1, 0;0
452505385, 1.1.1, c;3/4;c;3/4;c, 
452505389, 1.3.1, c;3/4, 
452505408, 1.2.1, 3/8;c/, 
452505410, 1.2.1, c/;3/2, 
452505411, 1.1.1, c;3/4;c;3/4;c, 
452505413, 1.1.1, c;c;c;3/4, 
452505802, 1.1.1, c/;3/1, 3/1
452505802, 1.2.1, c/;3/1, 3/1
452505803, 1.2.1, c/;3/1, 0
452505811, 1.1.1, c/;3/1, 0
452505813, 1.1.1, c/;3/1, 0
452505814, 1.1.1, c/;3/1, 0
452505828, 1.1.1, c/;3/1, 0
452506120, 1.1.1, c/;3/4, 0
452506885, 1.3.1, c/;12/16, 
452508374, 1.3.1, 2/4;3/4;2/4, 
452508426, 1.2.1, 3/4;c, 
452509132, 1.1.1, c;6/4, 0
452509132, 1.1.2, c;6/4, 0
452509378, 1.1.1, 3/4;2/4, 
452509378, 1.1.2, 3/4;2/4, 
452509402, 1.1.1, 6/8;3/8, 
452509402, 1.1.2, 6/8;3/8, 
452509409, 1.1.1, 2/4;3/4, 
452509793, 1.1.1, c/;3/2, 0;0
452509802, 1.1.1, c/;3/1, 0;0
452509807, 1.1.1, c/;3/1, 0;0
452509809, 1.1.1, c/;3/1, 0;0
452509810, 1.1.1, c/;3/1, 0;0
452509811, 1.1.1, c/;3/2, 3/2;3/2
452509833, 1.1.1, c/;3/1, 0;0
452509840, 1.1.1, c;3/2, 6/2;6/2
452510057, 1.5.1, 2/4;3/4, 
452511372, 1.1.1, c/;3/2, 3/2
452511406, 1.1.1, c/;3/4, 3/4
452511407, 1.1.1, c/;3/4, 3/4
452511410, 1.1.1, c;3/4, 6/4
452511418, 1.1.1, c/;3/4, 6/2
452511419, 1.1.1, c;3/2, 12/2
452511428, 1.1.1, c;3/2, 6/2
452511431, 1.1.1, c;3/2, 6/2
452511434, 1.1.1, c/;3/2, 6/2
452511501, 1.1.1, c;3/2, 3/2
452512656, 1.1.1, 3/8;2/8, 
452513700, 1.1.1, c;c, 
452513721, 1.3.1, c;c, 
452513731, 1.4.1, 2/4;2/4, 
452513773, 1.3.1, c;2/4, 
452513919, 1.1.1, 6/4;c/, 
452513920, 1.1.1, 6/4;c/, 
452514251, 1.1.1, c/;3/1, 0
452514257, 1.1.1, c/;3/1, 0
452514260, 1.1.1, c/;3/1, 0
452514263, 1.1.1, c/;3/2, 3/2
452514266, 1.1.1, c/;3/1, 0
452514268, 1.1.1, c/;3/1, 0
452514269, 1.1.1, c/;3/2, 0
452514272, 1.1.1, c/;3/1, 0
452514275, 1.1.1, c/;3/1, 0
452514278, 1.1.1, c/;3/1, 0
452514284, 1.1.1, c/;3/1, 0
452514288, 1.1.1, c/;3/1, 0
452514291, 1.1.1, c/;3/2, 0
452514294, 1.1.1, c/;3/1, 0
452514297, 1.1.1, c/;3/1, 0
452514300, 1.1.1, c/;3/1, 0
452514303, 1.1.1, c/;3/1, 0
452514306, 1.1.1, c/;3/1, 0
452514312, 1.1.1, c/;3/1, 0
452514615, 1.1.1, 6/4;3/2, 
452515199, 1.1.1, 3/4;c, 
452515227, 1.2.1, c;3/4, 
452515825, 1.13.1, 6/8;2/4, 
452515826, 1.3.1, c;3/4, 
452515827, 1.15.1, 6/8;c, 
452516447, 1.1.1, c/;3/1, 0
452516539, 1.1.1, c;3/1, 0
453001657, 1.1.1, 3/4;6/8, 
453001954, 1.3.1, 3/8;3/4, 
453001961, 1.5.1, c/;c/, 
453001962, 1.1.1, 3/4;c, 
453001963, 1.3.1, 3/8;3/8, 
453001964, 1.3.1, 3/4;3/4, 
453001965, 1.5.1, 3/4;3/4, 
453001967, 1.3.1, 3/4;3/4, 
453002386, 1.1.1, 3/4;2/4, 
453002386, 1.1.2, 3/4;2/4, 
453002386, 1.1.3, 3/4;2/4, 
453002410, 1.1.1, c/;3/8, 
453002410, 1.1.2, c/;3/8, 
453002410, 1.1.3, c/;3/8, 
453002412, 1.1.1, c/;3/8, 
453002412, 1.1.2, c/;3/8, 
453002412, 1.1.3, c/;3/8, 
453002413, 1.1.1, 3/4;3/8, 
453002413, 1.1.2, 3/4;3/8, 
453002413, 1.1.3, 3/4;3/8, 
453002414, 1.1.1, c;c/, 
453002414, 1.1.2, c;c/, 
453002414, 1.1.3, c;c/, 
453002434, 1.1.1, c;3/8, 
453002434, 1.1.2, c;3/8, 
453002526, 1.1.1, c;3/8, 
453002526, 1.1.2, c;3/8, 
453002526, 1.1.3, c;3/8, 
453002609, 1.1.1, c;3/4;c, 
453002609, 1.1.2, c;3/4;c, 
453002609, 1.1.3, c;3/4;c, 
453002757, 1.1.1, 2/4;3/8, 
453002757, 1.1.2, 2/4;3/8, 
453002828, 1.3.1, 3/8;3/8, 
453002930, 1.1.1, c/;3/8, 
453002930, 1.1.2, c/;3/8, 
453002930, 1.1.3, c/;3/8, 
453002975, 1.1.1, c;2/4;c, 
453002975, 1.1.2, c;2/4;c, 
453003091, 1.1.1, c;3/8;c, 
453003091, 1.1.2, c;3/8;c, 
453003093, 1.1.1, c;3/8;c, 
453003093, 1.1.2, c;3/8;c, 
453003096, 1.1.1, c;6/8;c, 
453003096, 1.1.2, c;6/8;c, 
453003098, 1.1.1, c;3/8;c, 
453003098, 1.1.2, c;3/8;c, 
453003099, 1.1.1, c;3/8;c, 
453003099, 1.1.2, c;3/8;c, 
453003100, 1.1.1, c;3/4;c, 
453003100, 1.1.2, c;3/4;c, 
453003101, 1.1.1, c/;c, 
453003101, 1.1.2, c/;c, 
453003102, 1.1.1, c;3/4;c, 
453003102, 1.1.2, c;3/4;c, 
453003103, 1.1.1, c;3/4;c, 
453003103, 1.1.2, c;3/4;c, 
453003104, 1.1.1, 3/4;c/;3/4, 
453003104, 1.1.2, 3/4;c/;3/4, 
453003153, 1.2.1, c;c/, 
453003232, 1.1.1, c;3/4, 
453003232, 1.1.2, c;3/4, 
453003233, 1.1.1, c;3/4, 
453003233, 1.1.2, c;3/4, 
453003235, 1.1.1, c;6/8;c, 
453003235, 1.1.2, c;6/8;c, 
453003236, 1.1.1, c;6/8, 
453003240, 1.1.1, 3/4;c, 
453003240, 1.2.1, 3/8;3/4, 
453003241, 1.1.1, c;3/4, 
453003241, 1.1.2, c;3/4, 
453003242, 1.3.1, 2/4;12/8, 
453003248, 1.1.1, 3/4;c;3/4;c, 
453003248, 1.1.2, 3/4;c;3/4;c, 
453003275, 1.1.1, c;c/;c;c/;c, 
453003275, 1.1.2, c;c/;c;c/;c, 
453003290, 1.3.1, 6/8;2/4;6/8;2/4;6/8, 
453003315, 1.1.1, c;3/4, 
453003316, 1.1.1, 3/4;c;2/4;3/4, 
453003316, 1.1.2, 3/4;c;2/4;3/4, 
453003316, 1.1.3, 3/4;c;2/4;3/4, 
453003329, 1.2.1, c;2/4, 
453003436, 1.5.1, c;2/4, 
453003456, 1.5.1, 3/4;c, 
453003461, 1.2.1, c;c/, 
453003475, 1.2.1, 3/8;c, 
453003490, 1.1.1, c;6/8, 
453003490, 1.1.2, c;6/8, 
453003491, 1.12.1, 3/4;3/4;2/4, 
453003525, 1.4.1, 3/4;2/4, 
453003693, 1.4.1, 3/4;3/8, 
453003695, 1.4.1, 3/4;2/4, 
453003703, 1.1.1, 3/4;c, 
453003708, 1.1.1, c;3/4, 
453003708, 1.1.2, c;3/4, 
453004439, 1.2.1, 3/4;c, 
453004439, 1.2.2, 3/4;c, 
453004439, 1.2.3, 3/4;c, 
453004480, 1.1.1, c;2/4, 
453004480, 1.1.2, c;2/4, 
453004480, 1.1.3, c;2/4, 
453004518, 1.6.1, 3/4;c;3/4;c;2/4;c, 
453004518, 1.7.1, c;3/4, 
453004518, 1.9.1, 2/4;c;2/4;c, 
453004817, 1.1.1, 3/4;c/, 
453004820, 1.1.1, c;3/8, 
453004860, 1.1.1, 3/4;2/4, 
453004867, 1.1.1, c;2/4, 
453004871, 1.1.1, c;3/4, 
453004962, 1.1.1, c;c/, 
453004962, 1.1.2, c;c/, 
453005348, 1.1.1, c;2/4, 
453005622, 1.1.1, 2/4;2/4;c, 
453005622, 1.1.2, 2/4;2/4;c, 
453005622, 1.1.3, 2/4;2/4;c, 
453005622, 1.2.1, c;c;3/4;2/4;3/4;c, 
453005622, 1.3.1, 2/4;c;3/4;2/4, 
453005622, 1.4.1, 3/4;c, 
453005622, 1.5.1, 3/4;c, 
453005628, 1.2.1, 3/4;c, 
453005653, 1.1.1, c;12/8;c, 
453005701, 1.2.1, c/;6/8, 
453005727, 1.1.1, 3/4;c/, 
453005739, 1.3.1, 3/4;3/4, 
453005744, 1.1.1, 3/4;c, 
453005745, 1.4.1, c/;3/8, 
453005747, 1.1.1, c/;c, 
453005748, 1.3.1, 3/4;3/4, 
453005752, 1.14.1, 2/4;2/4, 
453005760, 1.2.1, 2/4;3/4;6/8, 
453005760, 1.2.2, 2/4;3/4;6/8, 
453005760, 1.3.1, 6/8;c;c/, 
453005802, 1.8.1, 3/4;c/, 
453005890, 1.1.1, 3/8;c, 
453005890, 1.1.2, 3/8;c, 
453005909, 1.1.1, c;12/8;c, 
453006574, 1.8.1, 3/4;c, 
453006591, 1.4.1, 6/8;c, 
453006596, 1.1.1, 3/8;2/4;3/4;c;3/8;3/4, 
453006597, 1.1.1, c/;3/8;2/4;2/4;6/8, 
453007227, 1.2.1, c/;3/2, 
453007251, 1.4.1, 3/2;c/, 
453008023, 1.1.1, c;12/8, 
453008169, 1.4.1, c;3/8, 
453008169, 1.5.1, c;c;c, 
453008169, 1.7.1, 2/4;c/;c/;c/, 
453008312, 1.1.1, c;2/4, 
453010062, 1.1.1, 2/4;c, 
453010062, 1.4.1, c/;6/8;c/, 
453010066, 1.2.1, 12/8;c;12/8, 
453010344, 1.1.1, 6/8;2/4, 
454000140, 1.1.1, 3/4;c, 
454000154, 1.1.1, c/;6/8, 
454000155, 1.1.1, c/;c, 
454000196, 1.1.1, 2/4;3/4, 
454000204, 1.1.1, 3/4;c, 
454000220, 1.1.1, 3/4;c/, 
454000234, 1.1.1, 3/4;c/, 
454000236, 1.1.1, c;c/, 
454000238, 1.1.1, 2/4;c/, 
454000249, 1.1.1, c;2/4, 
454000250, 1.1.1, c;2/4, 
454000251, 1.1.1, c;3/4, 
454000282, 1.1.1, 3/4;c, 
454000283, 1.1.1, 3/4;c, 
454000302, 1.1.1, 3/4;c, 
454000317, 1.1.1, 2/4;3/4, 
454000317, 1.1.2, 2/4;3/4, 
454000336, 1.1.1, c;c/, 
454000336, 1.1.2, c;c/, 
454000336, 1.1.3, c;c/, 
454000382, 1.1.1, c;c/, 
454000383, 1.1.1, c;c/, 
454000385, 1.1.1, c;c/, 
454000386, 1.1.1, 3/4;c/, 
454000387, 1.1.1, c;c/, 
454000528, 1.1.1, c/;3/4, 
454000534, 1.1.1, c/;c, 
454000873, 1.1.1, 3/4;c/, 
454001336, 1.1.1, 3/4;6/8, 
454001446, 1.2.1, c;c, 
454001591, 1.1.2, c;3/8, 
454001966, 1.7.1, c/;3/4, 
455003604, 1.1.1, 3/4;3/8, 
455009413, 1.3.1, 2/4;3/4, 
455012149, 1.4.1, 3/4;4/4, 
455012225, 1.3.1, c;c, 
456000001, 1.9.1, c;3/4, 
456000002, 1.5.1, 2/4;c, 
456000003, 1.4.1, 2/4;c, 
456000005, 1.7.1, c;3/4, 
456000006, 1.4.1, c;3/2, 
456000007, 1.5.1, 3/8;c, 
456000072, 1.4.1, c;3/2, 
456000087, 1.9.1, 4/8;c, 
456000160, 1.3.1, 3/2;c, 
456000160, 1.4.1, 3/4;c, 
456000162, 1.4.1, c;3/4, 
456000162, 1.6.1, 3/2;c, 
456000164, 1.3.1, 3/4;c, 
456000164, 1.4.1, 3/4;c, 
456000164, 1.6.1, c;3/4, 
456000189, 1.5.1, 3/4;c, 
456000211, 1.3.1, c;3/2, 
456000234, 1.3.1, c;3/4, 
456000235, 1.3.1, c;3/4, 
456000246, 1.6.1, c;3/4, 
456000248, 1.6.1, c;3/2, 
456000249, 1.5.1, 3/8;c, 
456000249, 1.6.1, c;3/2, 
456000252, 1.5.1, c;3/2, 
456000263, 1.3.1, c;3/2, 
456000281, 1.3.1, 3/2;c, 
456000284, 1.6.1, 6/8;2/4, 
456000300, 1.6.1, c;3/4, 
456000432, 1.4.1, c;3/4, 
456000432, 1.5.1, c;3/4, 
456000436, 1.6.1, 3/4;c, 
456000437, 1.6.1, 3/4;c, 
456000438, 1.6.1, c;3/4, 
456000439, 1.6.1, 3/4;6/8, 
456000440, 1.6.1, 3/4;6/4, 
456000441, 1.6.1, 3/4;6/8, 
456000502, 1.6.1, c/;3/4, 
456000503, 1.6.1, 3/4;c/, 
456000517, 1.6.1, 3/8;6/8, 
456000518, 1.6.1, 3/4;c/, 
456000563, 1.6.1, 3/4;c/, 
456000567, 1.5.1, c;c/, 
456000570, 1.6.1, c;3/4, 
456000654, 1.6.1, 3/4;c/, 
456000692, 1.6.1, c;3/8, 
456000862, 1.6.1, 3/8;c, 
456000878, 1.2.1, 2/2;3/2, 
456000883, 1.2.1, c;c/, 
456000883, 1.6.1, 3/4;c, 
456000904, 1.6.1, 2/4;c/, 
456000919, 1.6.1, 2/4;3/4, 
456000980, 1.5.1, 2/4;c/, 
456000981, 1.6.1, c;2/4, 
456000982, 1.6.1, c;3/8, 
456000991, 1.6.1, 3/4;c, 
456001005, 1.6.1, c;2/4, 
456001038, 1.4.1, c;3/4, 
456001039, 1.7.1, 3/4;c, 
456001042, 1.6.1, 3/4;c, 
456001076, 1.1.1, c;3/4, 
456001348, 1.2.1, 2/4;3/8, 
456002447, 1.3.1, c;c/, 
456002485, 1.1.1, c;3/4, 
456002844, 1.1.1, c;3/4, 
456002844, 1.1.2, c;3/4, 
456003030, 1.1.1, c;3/4, 
456003086, 1.1.1, c;3/4, 
456003099, 1.1.1, c;3/4, 
456003130, 1.1.1, 3/4;c/, 
456003201, 1.1.1, c;3/4, 
456003217, 1.1.1, c;3/4, 
456003232, 1.1.1, c;3/4, 
456003233, 1.1.1, c;3/4, 
456003234, 1.1.1, c;3/4, 
456003281, 1.1.1, c;3/4, 
456003295, 1.1.1, 3/4;2/4, 
456003709, 1.1.1, c;3/4, 
456003819, 1.2.1, 6/8;c, 
456003955, 1.1.1, 3/4;c/, 
456003957, 1.1.1, c;2/4, 
456003990, 1.1.1, 2/4;2/4, 
456004230, 1.3.1, 6/8;3/4, 
456004609, 1.1.1, 3/4;c/, 
456004898, 1.1.1, c;3/4, 
456005016, 1.3.1, 6/8;c, 
456005162, 1.4.1, 6/8;c, 
456005163, 1.2.1, c/;c, 
456005164, 1.4.1, c;c, 
456005165, 1.5.1, c;c, 
456005475, 1.1.1, c/;3/2, 
456005690, 1.6.1, 3/4;c, 
456005691, 1.6.1, 12/8;c, 
456005692, 1.6.1, c;6/8, 
456005733, 1.6.1, c;c, 
456005949, 1.6.1, 3/4;c, 
456005950, 1.6.1, 3/4;c, 
456005955, 1.1.1, c/;3/4, 
456005955, 1.7.1, c/;3/4, 
456005982, 1.1.1, c/;2/4, 
456005982, 1.1.2, c/;2/4, 
456006001, 1.1.1, c;3/4, 
456006002, 1.1.1, c;3/4, 
456006021, 1.1.1, c;c/, 
456006083, 1.2.1, 6/8;2/4, 
456006096, 1.1.1, 3/4;c/, 
456006156, 1.6.1, 3/4;c, 
456006159, 1.6.1, 2/4;c, 
456006210, 1.1.1, c;c/, 
456006212, 1.1.1, 3/4;c, 
456006254, 1.1.1, 3/4;c/, 
456006402, 1.6.1, 3/4;c/, 
456006434, 1.1.1, c/;3/4, 
456006435, 1.1.1, c/;c/;3/4, 
456006436, 1.1.1, c/;3/4, 
456006437, 1.1.1, c;3/4, 
456006438, 1.1.1, c;3/4, 
456006439, 1.1.1, c;3/4, 
456006440, 1.1.1, c;c, 
456006441, 1.1.1, c;c, 
456006442, 1.1.1, c;c, 
456006443, 1.1.1, c;c, 
456006444, 1.1.1, c;c, 
456006445, 1.1.1, c;c, 
456006446, 1.1.1, c;c, 
456006463, 1.1.1, 3/4;6/8, 
456006464, 1.1.1, 3/4;6/8, 
456006467, 1.1.1, c/;c, 
456006468, 1.1.1, c/;c, 
456006469, 1.1.1, c/;c, 
456006470, 1.1.1, c/;c, 
456006471, 1.1.1, c/;c, 
456006472, 1.1.1, c/;c, 
456006473, 1.1.1, c/;c, 
456006474, 1.1.1, c/;c, 
456006479, 1.1.1, 3/4;6/8, 
456006545, 1.6.1, c/;3/4, 
456006547, 1.1.1, c;2/4, 
456006580, 1.1.1, c;2/4, 
456006623, 1.6.1, c;2/4, 
456006624, 1.6.1, c;2/4, 
456006698, 1.1.1, 2/4;3/4, 
456006699, 1.1.1, c/;c, 
456006703, 1.6.1, 3/4;c/, 
456006737, 1.1.1, 2/4;c, 
456006952, 1.4.1, 3/4;c, 
456006957, 1.1.1, 2/4;c, 
456007027, 1.6.1, 3/4;c/, 
456007038, 1.1.1, c;c/, 
456007039, 1.1.1, 3/4;c, 
456007039, 1.1.2, 3/4;c, 
456007048, 1.1.1, 3/4;c, 
456007049, 1.1.1, 3/4;c, 
456007078, 1.6.1, c;c/, 
456007079, 1.6.1, c;c/, 
456007080, 1.6.1, c;c/, 
456007081, 1.6.1, 3/4;c/, 
456007087, 1.6.1, 3/4;c, 
456007181, 1.1.1, c/;c, 
456007218, 1.6.1, 6/8;2/4, 
456007256, 1.1.1, c;3/4, 
456007514, 1.1.1, 3/4;c, 
456007739, 1.1.1, c;2/4, 
456007739, 1.1.2, c;2/4, 
456007965, 1.5.1, 3/4;2/4, 
456008662, 1.3.1, c/;c/, 
456008714, 1.1.1, c;3/4, 
456008714, 1.6.1, c;2/4, 
456008744, 1.7.1, 3/8;c, 
456008791, 1.6.1, 3/4;c, 
456008792, 1.6.1, c;c, 
456008858, 1.1.1, c;3/2, 0;0
456008859, 1.1.1, c;3/2, 0;0
456008860, 1.1.1, c;3/2, 0;0
456008861, 1.1.1, c;3/2, 0;0
456008862, 1.1.1, c;3/2, 0;0
456008863, 1.1.1, c;3/2, 0;0
456008864, 1.1.1, c;3/2, 0;0
456008864, 1.2.1, c;3/2, 0;0
456008865, 1.1.1, c;3/2, 0;0
456008866, 1.1.1, c;3/2, 0;0
456009069, 1.7.1, c;3/8, 
456009324, 1.4.1, c;c/, 
458000101, 1.2.1, 3/4;2/4, 
458000340, 1.2.1, 3/4;2/4, 
500000355, 1.1.1, c;c/, 
500000401, 1.1.1, 4/2;3/4, 
500000799, 1.1.1, c/;3/4, 
500000853, 1.1.1, 3/8;c, 
500026845, 1.4.1, c/;c, 
500026848, 1.1.1, c;3/4, 
500026861, 1.1.1, 3/4;2/4, 
500026861, 1.1.2, 3/4;2/4, 
500026878, 1.1.1, c;3/4, 
500026895, 1.4.1, 3/4;3/4, 
500026896, 1.1.1, 3/4;c/, 
500027033, 1.1.1, 3/4;6/8, 
500027044, 1.3.1, c;3/4, 
500027229, 1.1.1, 3/4;c/, 
500027229, 1.1.2, 3/4;c/, 
500027427, 3.1.1, 2/4;c/, 
500034320, 1.1.1, c;3/4, 
500034322, 1.1.1, c;3/4, 
500034322, 1.2.1, c;2/4, 
500034322, 1.4.1, c;3/4, 
500034325, 1.1.1, c;3/4, 
500039441, 1.1.1, 3/4;c, 
500052592, 1.2.1, 2/4;c, 
500052598, 1.2.1, 2/4;c, 
500052794, 1.1.2, 6/8;3/8;c/, 
500052794, 1.2.1, c/;c;3/4, 
500077924, 1.1.1, c;3/8, 
500077930, 1.1.1, c;2/4, 
500078026, 1.1.1, c;3/4, 
500195595, 1.1.1, c;2/4, 
500195599, 1.1.1, c;2/4, 
500195636, 1.1.1, c;2/4, 
500230798, 1.3.1, 3/4;9/8, 
500237652, 1.2.1, c;6/8, 
500239725, 1.22.1, 3/4;6/8, 
530000240, 1.4.1, 3/8;3/4, 
530002415, 1.1.1, c;2/4, 
530002434, 1.1.1, c;3/4, 
530002700, 1.1.1, c/;3/4, 
530003337, 1.1.1, 3/4;c, 
530003341, 1.1.1, c;3/4, 
530003341, 1.1.2, c;3/4, 
530003423, 1.1.1, c;3/4, 
530003423, 1.1.2, c;3/4, 
530003429, 1.1.1, c;3/4, 
530003705, 1.1.2, 3/4;4/4, 
530003705, 1.1.3, 3/4;4/4, 
530003705, 1.1.4, 3/4;4/4, 
530003728, 1.1.1, c;c, 
530003819, 1.1.1, c;2/4, 
530004798, 1.8.1, c;2/4, 
530005302, 1.5.1, c/;3/4, 
540000098, 1.6.1, 3/4;6/8, 
540000102, 1.1.1, c;c/, 
540000102, 1.1.2, c;c/, 
540000102, 1.6.1, 6/8;2/4, 
540000103, 1.5.1, 3/4;c/, 
540000104, 1.7.1, 2/4;3/8, 
540000106, 1.3.1, 3/4;c;3/4, 
540000106, 1.5.1, 6/4;c, 
540000106, 1.6.1, 3/4;2/4, 
540000107, 1.4.1, 3/4;c, 
540000107, 1.6.1, 3/4;c, 
540000108, 1.3.1, c/;6/8;c/;3/4, 
540000108, 1.6.1, 3/4;6/8, 
540000109, 1.2.1, c;3/8;c, 
540000109, 1.3.1, c/;c;6/4, 
540000109, 1.5.1, 6/8;c, 
540000109, 1.6.1, 3/4;c, 
540000110, 1.2.1, c;3/8;c, 
540000110, 1.3.1, c/;c;6/4, 
540000110, 1.5.1, 6/8;c, 
540000110, 1.6.1, 3/4;c, 
540000112, 1.5.1, 3/4;c, 
540000113, 1.4.1, c;3/4, 
540000822, 1.2.1, 6/8;2/4, 
540000822, 1.2.2, 6/8;2/4, 
550000624, 1.1.1, c/;3/1, 0
550000624, 1.2.1, c/;3/1, 0
550000628, 1.1.2, c;3/1, 0
550000690, 1.2.1, c;3/2, 
550000724, 1.4.1, c/;3/2, 3/2
550000725, 1.3.1, c;3/2, 3/2
550018296, 2.1.1, 3/4;c, 
550018404, 1.1.1, c/;c, 
550018623, 1.4.1, 3/4;2/4, 
550030682, 1.1.1, c/;3/4, 
550031314, 1.1.1, c;c, 
550031337, 1.1.1, 3/4;6/8, 
550031338, 1.1.1, 3/4;6/8, 
550032860, 1.1.1, c/;3/4, 
550032865, 1.4.1, 3/4;6/8, 
550032920, 1.1.1, 3/4;c, 
550033093, 1.2.1, c;3/4, 
550040499, 1.1.1, c/;3/4, 
550040728, 1.5.1, c/;3/2, 
550040995, 1.1.1, c/;2/4, 
550041631, 1.1.1, c;3/4, 
550233140, 1.1.1, c;3/4, 
550239015, 1.2.1, c;6/8, 
550239015, 1.3.1, c;3/4, 
550248161, 1.1.1, 3/4;3/4, 
550248630, 1.4.1, c;3/1, 0
550255025, 1.1.1, c/;3/2, 0
550255026, 1.1.1, 3/2;c/, 
550255026, 1.1.2, 3/2;c/, 
550255026, 1.6.1, 3/2;c/, 
550255237, 1.1.1, c;3/2, 0
550255444, 1.3.2, 12/8;c, 
550255823, 1.3.1, 2/4;2/4, 
550255841, 1.3.1, 6/8;c, 
550264005, 1.1.1, c/;3/1, 0
550264005, 1.2.1, c/;3/1, 0
550264039, 1.4.1, c/;3, 3/4
550264042, 1.3.1, c/;6/4, 6/4
550264049, 1.3.1, c/;3, 3/4
550264050, 1.3.1, c/;3, 3/4
550264052, 1.6.1, c/;6/4, 6/4
550264057, 1.3.1, c/;3, 3/4
550264057, 1.4.1, c/;3/2, 3/2
550264057, 1.4.2, c/;3/2, 3/2
550264071, 1.4.1, c/;3/2, 3/2
550264071, 1.5.1, c/;3/4, 3/4
550264071, 1.7.1, c/;12/8, 12/8
550264087, 1.2.1, c;3/2, 3/2
550264091, 1.1.1, c;3/2, 3/2
550264114, 1.1.1, c;3/2, 3/2
550264160, 1.3.1, c/;3, 3/4
550264162, 1.5.1, c/;3/2, 3/2
550264163, 1.5.1, c/;3/2, 3/2
550264170, 1.1.1, c;3/2, 3/2
550264174, 1.11.1, c/;3/1, 3/1
550264174, 1.15.1, c/;3/1, 3/1
550264174, 1.16.1, c/;3/1, 3/1
550264174, 1.19.1, c/;3/2, 3/2
550264174, 1.20.1, c/;3/2, 3/2
550264174, 1.21.1, c/;3/1, 0
550264174, 1.22.1, c/;3/1, 0
550264174, 1.23.1, c/;3/1, 3/1
550264174, 1.24.1, c/;3/1, 3/1
550264174, 1.29.1, 3/1;c/, 3/1
550264187, 1.2.1, c/;3/2, 3/2
550264190, 1.1.1, c/;3/1, 0
550264191, 1.1.1, c/;3/1, 3/1
550264191, 1.1.2, c/;3/1, 3/1
550264194, 1.1.1, c/;3/1, 0
550264199, 1.1.1, c/;3/1, 0
550264226, 1.1.1, c;3/2, 3/2
550264239, 1.1.1, c/;3/2, 3/2
550264292, 1.1.1, c;3, 3/2
550264299, 1.6.1, c;3/1, 0
550264299, 1.7.1, c;3/1, 0
550264300, 1.1.1, c;3/2, 3/2
550264301, 1.1.1, c;3/2, 3/2
550264301, 1.4.1, c;3/2, 3/2
550264301, 1.5.1, c;3/2, 3/2
550264305, 1.5.1, c;3/1, 3/1
550264305, 1.6.1, c;3/1, 0
550264308, 1.5.1, c;3/1, 0
550264308, 1.6.1, c;3/1, 0
550264308, 1.7.1, c/;3/1, 3/1
550264314, 1.3.1, c;3/2, 3/2
550264315, 1.2.1, c;3/2, 3/2
550264327, 1.1.1, c;3/2, 3/2
550264332, 1.1.1, c;3/2, 3/2
550264392, 1.6.1, c/;6/8, 6/8
550264393, 1.1.1, c/;3, 3/4
550264420, 1.1.1, c/;3/2, 3/2
550264421, 1.1.1, c;3/2, 3/2
550264432, 1.1.1, c;3, 3/2
550264444, 1.1.1, c;3/1, 0
550264456, 1.1.1, c;3/2, 
550264460, 1.1.1, c;3/2, 3/2
550264470, 1.2.1, c/;3/2, 3/2
550264470, 1.4.1, c/;3/2, 3/2
550264470, 1.6.1, c;3/2, 3/2
550264479, 1.1.1, c;3/2, 3/2
550264479, 1.2.1, c;3/2, 3/2
550264479, 1.4.1, c;3/2, 3/2
550264485, 1.1.2, c;3/2, 3/2
550264486, 1.1.1, c;3/2, 3/2
550264499, 1.1.1, c;6/4, 6/4
550264506, 1.1.1, c;3/2, 3/2
550264507, 1.3.1, c;3/2, 3/2
550264507, 1.5.1, c;3/2, 3/2
550264512, 1.6.1, c;3, 3/4
550264514, 1.4.1, c/;6/4, 6/4
550264523, 1.3.1, c;6/4, 6/4
550264544, 1.1.1, c;6/4, 6/4
550264574, 1.1.1, c;6/4, 6/4
550264575, 1.1.1, c;3, 3/4
550264578, 1.7.1, c;6/4, 3/4
550264639, 1.1.1, c/;3/2, 3/2
550264639, 1.1.2, c/;3/2, 3/2
550264643, 1.1.1, c;3/2, 3/2
550264648, 1.1.1, c;3/2, 3/2
550264665, 1.1.1, c;6/4, 6/4
550264667, 1.1.1, c;3/2, 3/2
550264673, 1.1.1, c;3/2, 3/2
550264680, 1.1.1, c;3/2, 3/2
550264687, 1.2.1, c;3/2, 3/2
550264687, 1.6.1, c;3/2, 3/2
550264695, 1.1.1, c/;3/2, 3/2
550264699, 1.1.1, c/;3/2, 3/2
550264700, 1.1.1, c/;3/2, 3/2
550264732, 1.1.1, c;3/2, 3/2
550264757, 1.1.1, c/;3/2, 3/2
