1	852$a	852$c	500$a1	500$a2	856$u	856$x	856$z
990003224	GB-Lbl	h.423.k.(1.)		Title information: Six concerti pour le clavecin, deux violons & une violoncelle, oevre [sic] premier. London: Welcker, [ca. 1765]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01004184512	Other	Description in British Library catalogue.
990003224	GB-Lbl	h.423.u.		Title information: Six concerti pour le clavecin, deux violons & une violoncelle, oevre [sic] premier. London: Welcker, [ca. 1765]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01004184512	Other	Description in British Library catalogue.
991017393	GB-Lbl	H.2920.p.(14.)		Title information: The chapter of kings. London: printed by Longman, Clementi & Co., [between 1798 and 1801]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01015968541	Other	Description in British Library catalogue.
991017393	GB-Lbl	H.3400.cc.(14.)		Title information: The chapter of kings. London: printed by Longman, Clementi & Co., [between 1798 and 1801]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01015968541	Other	Description in British Library catalogue.
990033161	GB-Lbl	G.798.(28.)		Title information: In the rough blast heaves the billow. [London]: publish'd by M. Kelly, at his new musical saloon, no. 9 Pall Mall, [between 1802 and 1811?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01004446425	Other	Description in British Library catalogue.
990033161	GB-Lbl	H.1660.oo.(15.)		Title information: In the rough blast heaves the billow. [London]: publish'd by M. Kelly, at his new musical saloon, no. 9 Pall Mall, [between 1802 and 1811?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01004446425	Other	Description in British Library catalogue.
991013260	GB-Lbl	Tyson P.M.83.(4.)		Title information: When-e'er she bade me cease to plead. [London]: Printed by Longman and Broderip, [1792?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013275528	Other	Description in British Library catalogue.
991013260	GB-Lbl	H.1601.xx.(49.)		Title information: When-e'er she bade me cease to plead. [London]: Printed by Longman and Broderip, [1792?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013275528	Other	Description in British Library catalogue.
990013010	GB-Lbl	h.140.q.(5.)	Copy at h.140.q.(5.). Imperfect: harpsichord part only.	Title information: Six favourite quartetto's. [London]: Printed for Willm. Napier, [ca. 1780]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01005031182	Other	Description in British Library catalogue.
990013010	GB-Lbl	h.140.hh.(2.)	Copy at h.140.hh.(2.). Imperfect: 3 parts, cropped.	Title information: Six favourite quartetto's. [London]: Printed for Willm. Napier, [ca. 1780]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01005031182	Other	Description in British Library catalogue.
990037625	GB-Lbl	G.561.oo.(5.)	Cropped	Title information: L'étincelle. A Paris: chés l'auteur: chés Mme. Boivin: chés Le Sr. Le Clerc: chés Mr. Guersant, luthier, [1743]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01017575290	Other	Description in British Library catalogue.
990037625	GB-Lbl	H.1034.(6.)		Title information: L'étincelle. A Paris: chés l'auteur: chés Mme. Boivin: chés Le Sr. Le Clerc: chés Mr. Guersant, luthier, [1743]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01017575290	Other	Description in British Library catalogue.
990037631	GB-Lbl	G.561.oo.(4.)	Cropped	Title information: L'impatience. A Paris: chés l'auteur: chés Mme. Boivin: chés Le Sr. Le Clerc, 1742.	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01017575287	Other	Description in British Library catalogue.
990037631	GB-Lbl	H.1034.(5.)		Title information: L'impatience. A Paris: chés l'auteur: chés Mme. Boivin: chés Le Sr. Le Clerc, 1742.	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01017575287	Other	Description in British Library catalogue.
990037629	GB-Lbl	G.561.oo.(3.)	Cropped	Title information: Hypomene et Atalante. A Paris: chez l'auteur: chez Mme. Boivin: chez Le Sr. Le Clerc, 1742.	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01017575285	Other	Description in British Library catalogue.
990037629	GB-Lbl	H.1034.(4.)		Title information: Hypomene et Atalante. A Paris: chez l'auteur: chez Mme. Boivin: chez Le Sr. Le Clerc, 1742.	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01017575285	Other	Description in British Library catalogue.
990037623	GB-Lbl	G.561.oo.(1.)	Cropped	Title information: Ariane. A Paris: chéz l'auteur: chéz Mme. Boivin: chéz Le Sr. Le Clerc, 1741.	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01017575281	Other	Description in British Library catalogue.
990037623	GB-Lbl	H.1034.(2.)		Title information: Ariane. A Paris: chéz l'auteur: chéz Mme. Boivin: chéz Le Sr. Le Clerc, 1741.	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01017575281	Other	Description in British Library catalogue.
990037627	GB-Lbl	H.1034.(7.)		Title information: L'himen. A Paris: chés l'auteur: chés Mme. Boivin: chés Le Sr. Le Clerc: chés Le Sr. Guersant, luthier, [1744]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01017575291	Other	Description in British Library catalogue.
990037627	GB-Lbl	G.561.oo.(6.)	Cropped	Title information: L'himen. A Paris: chés l'auteur: chés Mme. Boivin: chés Le Sr. Le Clerc: chés Le Sr. Guersant, luthier, [1744]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01017575291	Other	Description in British Library catalogue.
990037636	GB-Lbl	H.1034.(3.)		Title information: La viele. A Paris: chez l'auteur: chez Mme. Boivin: chez Le Sr. Le Clerc, [1742]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01017575282	Other	Description in British Library catalogue.
990037636	GB-Lbl	G.561.oo.(2.)	Cropped	Title information: La viele. A Paris: chez l'auteur: chez Mme. Boivin: chez Le Sr. Le Clerc, [1742]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01017575282	Other	Description in British Library catalogue.
990002430	GB-Lbl	H.1601.xx.(29.)		Title information: If 'tis joy to wound a lover. [London]: P.W [Peter Welcker], [ca. 1770]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01004178255	Other	Description in British Library catalogue.
990002430	GB-Lbl	G.425.nn.(2.)		Title information: If 'tis joy to wound a lover. [London]: P.W [Peter Welcker], [ca. 1770]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01004178255	Other	Description in British Library catalogue.
990014559	GB-Lbl	H.1660.mm.(31.)		Title information: Morality in the foretop. London (411 Strand, opposite the Adelphi): printed & sold by the Author, [1790?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01004763635	Other	Description in British Library catalogue.
990014559	GB-Lbl	G.380.e.(2.)		Title information: Morality in the foretop. London (411 Strand, opposite the Adelphi): printed & sold by the Author, [1790?]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01004763635	Other	Description in British Library catalogue.
990002380	GB-Lbl	H.1601.xx.(39.)		Title information: Lira lira. London: Printed & sold by Preston & Son, at their wholesale warehouses, 97 Strand, [ca. 1795]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01004772107	Other	Description in British Library catalogue.
990002380	GB-Lbl	G.1277.a.(12.)		Title information: Lira lira. London: Printed & sold by Preston & Son, at their wholesale warehouses, 97 Strand, [ca. 1795]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01004772107	Other	Description in British Library catalogue.
990055562	GB-Lbl	f.830.r.(1.)		Title information: Quartetto. Hambourg: chez Jean Auguste Böhme, [ca. 1810]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013598486	Other	Description in British Library catalogue.
990055562	GB-Lbl	f.830.r.(2.)		Title information: Quartetto. Hambourg: chez Jean Auguste Böhme, [ca. 1810]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01013598486	Other	Description in British Library catalogue.
991002842	GB-Lbl	Hirsch IV.1012.		Title information: Deux sonates suivies d'une fugue pour le pianoforte. Repertoire des clavecinistes. Zuric: Chez Jean George Naigueli, [1804]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01004673520	Other	Description in British Library catalogue.
991002842	GB-Lbl	e.284.a.(12.)		Title information: Deux sonates suivies d'une fugue pour le pianoforte. Repertoire des clavecinistes. Zuric: Chez Jean George Naigueli, [1804]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01004673520	Other	Description in British Library catalogue.
990036576	GB-Lbl	A.336.b.(5.)	Copy at A.336.b.(5.). Imperfect: Bassus part only.	Title information: Moduli Sex Septem et Duodecim Vocum, etc. Lutetiæ Parisiorum: Apud Adrianum le Roy & Robertum Ballard, 1573.	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01004468810	Other	Description in British Library catalogue.
990036576	GB-Lbl	A.336.a.(5.)	Copy at A.336.a.(5.). Imperfect: Superius, Contra, Bassus, Quinta Pars only.	Title information: Moduli Sex Septem et Duodecim Vocum, etc. Lutetiæ Parisiorum: Apud Adrianum le Roy & Robertum Ballard, 1573.	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01004468810	Other	Description in British Library catalogue.
990042568	GB-Lbl	C.943.g.(13.)		Title information: L'Amour vainqueur. A Paris: Chez la veuve Md. Mouret: la ve. Boivin: le Sr. Le Clerc: le Sr. Roussel, [not before 1739]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01016276849	Other	Description in British Library catalogue.
990042568	GB-Lbl	A.1107.p.		Title information: L'Amour vainqueur. A Paris: Chez la veuve Md. Mouret: la ve. Boivin: le Sr. Le Clerc: le Sr. Roussel, [not before 1739]	http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01016276849	Other	Description in British Library catalogue.
